baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000077150	1007.29820996513	-1.03083625779539	0.239000153178198	-4.31311965321962	1.6096694445883e-05	0.00275714749216156
ENSG00000296591	51.201816315645	-4.1201830101635	0.958653894411642	-4.29788376616589	1.72436541342531e-05	0.00291888036345267
ENSG00000182809	320.114724420576	-1.70770749351059	0.39855927009404	-4.28470147766894	1.82984718617578e-05	0.00307877300661984
ENSG00000309317	21.8702042683057	-5.9290377606475	1.38594809683295	-4.27796522409174	1.88609477463693e-05	0.00315440880572512
ENSG00000293352	32.3122951844519	-1.82102915753144	0.427507469657978	-4.25964289931198	2.04753762226983e-05	0.00338388909999978
ENSG00000184497	105.7444104317	-1.39910045977968	0.32926296614371	-4.24918865357313	2.14546178880043e-05	0.0035042542550407
ENSG00000285602	7.11538906523347	-2.74614664358131	0.647117472645687	-4.24366016938766	2.19903286674934e-05	0.00357087139350635
ENSG00000296045	9.45542203123431	-3.33514457286877	0.786177385478769	-4.24222908782567	2.21310612611615e-05	0.00357295110418636
ENSG00000100304	1519.18596038546	-1.4764362076878	0.34828034621983	-4.23921769836503	2.24300063064176e-05	0.00360040273642669
ENSG00000160932	2240.20036161767	-2.81070585764044	0.663742371123702	-4.23463376743898	2.28924482974901e-05	0.00365363474827943
ENSG00000303839	11.3896572336514	-3.03521962648494	0.717730856468671	-4.22891059946707	2.3482562963793e-05	0.00368465159313898
ENSG00000105376	19.650809453027	-2.86094740810287	0.676509487271131	-4.22898342437623	2.34749638960776e-05	0.00368465159313898
ENSG00000135766	69.1692054215559	-1.70435820403454	0.403230464335718	-4.22675952037081	2.37080803898158e-05	0.00369925522507014
ENSG00000160360	91.8499235522579	-1.75682710396465	0.416137562611967	-4.22174603258016	2.42417158382999e-05	0.00376150624090954
ENSG00000114378	169.487228661941	-2.87628914816564	0.685089817344683	-4.19841176345863	2.68793548828662e-05	0.00411431730198788
ENSG00000100263	254.245010891439	-1.09515676622206	0.260967815697783	-4.19652041495539	2.71047040302818e-05	0.00411431730198788
ENSG00000137203	155.32236913531	-2.68845252614479	0.641072724659546	-4.19367791317676	2.74467622198957e-05	0.00414371929081993
ENSG00000106211	2868.39030756891	-2.15466284288221	0.514616393946767	-4.18693004775338	2.82752922790907e-05	0.00424585437287636
ENSG00000255050	657.682170911865	-2.12508918985117	0.508729288073148	-4.17724955034555	2.95055258594699e-05	0.00438345392156913
ENSG00000255224	92.4250181489257	-2.1783054526902	0.522211472299813	-4.17130907350038	3.02854751269026e-05	0.00445196484365469
ENSG00000294170	118.907450554883	-1.63296467694967	0.391468336781207	-4.1713837966475	3.02755438575368e-05	0.00445196484365469
ENSG00000175602	125.736004405776	-3.07766559417722	0.738211312478747	-4.16908484352958	3.0582513704934e-05	0.0044720921873236
ENSG00000290074	182.086548323174	-2.72366974047198	0.653661098229377	-4.1667918556723	3.08916318212186e-05	0.0044937670664929
ENSG00000158786	31.7109513435854	-4.8123629904215	1.15574651369507	-4.1638568089085	3.12916400279129e-05	0.00450502838133818
ENSG00000293498	18.6000207928743	-3.40401179157786	0.817452769397185	-4.16416937958151	3.12488077461295e-05	0.00450502838133818
ENSG00000251151	5.24099265556596	-5.92214234136625	1.42482913006262	-4.15638774953035	3.23318912172003e-05	0.00460729449845104
ENSG00000183914	205.6802583844	-3.19976457635473	0.770599485684817	-4.1523056215268	3.29142290360957e-05	0.00466646912171651
ENSG00000189334	3774.57008109072	-2.64641868556086	0.639136130412475	-4.14061818700964	3.4637108877984e-05	0.00482788552355345
ENSG00000310390	30.8007187202946	-1.76657200607635	0.426717470712318	-4.1399101919296	3.47441815336285e-05	0.00482788552355345
ENSG00000261359	294.396573602876	-1.58029036935486	0.381941655522034	-4.13751772425799	3.51083336820265e-05	0.00485433544425247
ENSG00000249609	14.0105424431287	-2.67755437543496	0.647722080983244	-4.13380129232344	3.56812002014806e-05	0.0049092409932382
ENSG00000126705	255.457735876447	-1.42681858629043	0.345428026901523	-4.13058140964687	3.61846924878088e-05	0.00494970852627202
ENSG00000178860	130.449587147655	-1.30951906633509	0.317100819054128	-4.12966157022622	3.63297618290642e-05	0.00494970852627202
ENSG00000232629	110.201145752976	-2.33300656467461	0.566250582640079	-4.12009565411348	3.78715140553667e-05	0.00512053155113945
ENSG00000103490	294.162652095725	-1.57884496798714	0.383250405902975	-4.11961721023419	3.79502338376608e-05	0.00512053155113945
ENSG00000174951	125.172756152937	-1.77534898167457	0.431806660413261	-4.11144418192963	3.93191938423092e-05	0.0052797359808447
ENSG00000253125	8.23964173155344	-2.9433978913319	0.716186233250186	-4.10982193552397	3.95964330601002e-05	0.00529152332712248
ENSG00000129667	721.108310338079	-1.54327241556689	0.375861505438073	-4.10596028919796	4.02638653690985e-05	0.0053550940940901
